"participant_id","participant_group","age_yrs","edu_year","letterstring_response_id","itemid","alphabet","A","B","C","D","response","rt","correct"
3843,"child",9,5,1437,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&nu;&xi;&xi;",32571,0
3843,"child",9,5,1438,1001,"Symbol","* @","* %","~ $","~{","~{",30683,1
3845,"child",9,5,1439,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&lambda;&lambda;&xi;&xi;",88015,0
3846,"child",7,4,1441,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&kappa;",134408,0
3843,"child",9,5,1443,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",107579,1
3845,"child",9,5,1444,1001,"Symbol","* @","* %","~ $","~{","~{",51820,1
3843,"child",9,5,1445,1003,"Symbol","@ %","@ ^","# ~","#{","#$",9299,0
3846,"child",7,4,1449,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",69221,1
3848,"child",9,5,1450,101,"Latin","a","b","j","k","k",21857,1
3848,"child",9,5,1451,102,"Latin","c d","c d d","j k","jkk","jkk",19666,1
3843,"child",9,5,1454,1004,"Symbol","! ^","! # #","$ {","$??","~??",76262,0
3848,"child",9,5,1455,1001,"Latin","a b","a c","g h","gi","gi",16939,1
3845,"child",9,5,1456,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",79893,1
3848,"child",9,5,1457,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",41088,1
3846,"child",7,4,1458,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",100453,1
3845,"child",9,5,1459,1003,"Symbol","@ %","@ ^","# ~","#{","#{",63422,1
3848,"child",9,5,1460,1003,"Latin","e f","e h","k l","kn","kn",28107,1
3843,"child",9,5,1461,1005,"Symbol","^ #","! #","? ? : :","{{::","{?",74392,0
3848,"child",9,5,1462,1004,"Latin","d e","d f f","g h","gii","gii",18439,1
3846,"child",7,4,1463,1001,"Symbol","* @","* %","~ $","~{","#$",31707,0
3846,"child",7,4,1464,1002,"Symbol","% !","% % ^ ^","? :","??]]","??^^",49243,0
3848,"child",9,5,1465,1005,"Latin","c d","b d","m m n n","llnn","nnnn",74038,0
3846,"child",7,4,1466,1003,"Symbol","@ %","@ ^","# ~","#{","#$",32033,0
3846,"child",7,4,1467,1004,"Symbol","! ^","! # #","$ {","$??","$??",21244,1
3845,"child",9,5,1468,1004,"Symbol","! ^","! # #","$ {","$??","$??",155804,1
3848,"child",9,5,1469,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",55014,1
3846,"child",7,4,1470,1005,"Symbol","^ #","! #","? ? : :","{{::","::?",90243,0
3848,"child",9,5,1471,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",67147,1
3845,"child",9,5,1472,1005,"Symbol","^ #","! #","? ? : :","{{::","??$$",72347,0
3848,"child",9,5,1473,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&lambda;",24689,0
3848,"child",9,5,1474,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&gamma;&nu;&nu;",28776,0
3848,"child",9,5,1475,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",63367,1
3848,"child",9,5,1476,1001,"Symbol","* @","* %","~ $","~{","~{",25567,1
3848,"child",9,5,1477,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",34817,1
3848,"child",9,5,1478,1003,"Symbol","@ %","@ ^","# ~","#{","#{",29376,1
3848,"child",9,5,1479,1004,"Symbol","! ^","! # #","$ {","$??","$??",28058,1
3848,"child",9,5,1480,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",45025,1
3862,"child",9,5,1515,101,"Latin","a","b","j","k","k",17989,1
3862,"child",9,5,1516,102,"Latin","c d","c d d","j k","jkk","jkk",10640,1
3862,"child",9,5,1517,1001,"Latin","a b","a c","g h","gi","gi",25893,1
3862,"child",9,5,1518,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",33562,1
3862,"child",9,5,1519,1003,"Latin","e f","e h","k l","kn","kn",25938,1
3862,"child",9,5,1520,1004,"Latin","d e","d f f","g h","gii","gii",23858,1
3862,"child",9,5,1521,1005,"Latin","c d","b d","m m n n","llnn","lmnn",39922,0
3862,"child",9,5,1522,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",31591,1
3862,"child",9,5,1523,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",19408,1
3862,"child",9,5,1524,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",24475,1
3862,"child",9,5,1525,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",23647,1
3862,"child",9,5,1526,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&nu;&xi;&xi;",34216,0
3863,"child",8,5,1527,101,"Latin","a","b","j","k","k",18192,1
3862,"child",9,5,1528,1001,"Symbol","* @","* %","~ $","~{","~{",34566,1
3863,"child",8,5,1529,102,"Latin","c d","c d d","j k","jkk","jkk",12295,1
3862,"child",9,5,1530,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",17492,1
3863,"child",8,5,1531,1001,"Latin","a b","a c","g h","gi","gi",12250,1
3862,"child",9,5,1532,1003,"Symbol","@ %","@ ^","# ~","#{","#{",22929,1
3862,"child",9,5,1533,1004,"Symbol","! ^","! # #","$ {","$??","$??",14283,1
3863,"child",8,5,1534,1002,"Latin","c d","c c e e","m n","mmoo","mmpp",40586,0
3863,"child",8,5,1535,1003,"Latin","e f","e h","k l","kn","kn",34432,1
3863,"child",8,5,1536,1004,"Latin","d e","d f f","g h","gii","",474,0
3862,"child",9,5,1537,1005,"Symbol","^ #","! #","? ? : :","{{::","{?::",43319,0
3863,"child",8,5,1538,1005,"Latin","c d","b d","m m n n","llnn","llnn",72162,1
3863,"child",8,5,1539,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",17457,1
3863,"child",8,5,1540,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",59952,1
3863,"child",8,5,1541,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&nu;",47374,0
3864,"child",9,5,1542,101,"Latin","a","b","j","k","k",5660,1
3864,"child",9,5,1543,102,"Latin","c d","c d d","j k","jkk","",467,0
3863,"child",8,5,1544,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",43681,1
3864,"child",9,5,1545,1001,"Latin","a b","a c","g h","gi","i",8944,0
3864,"child",9,5,1546,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",30210,1
3864,"child",9,5,1547,1003,"Latin","e f","e h","k l","kn","km",16505,0
3863,"child",8,5,1548,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",53834,1
3863,"child",8,5,1549,1001,"Symbol","* @","* %","~ $","~{","&mu;&mu;&xi;&xi;",55053,0
3864,"child",9,5,1550,1004,"Latin","d e","d f f","g h","gii","gii",16558,1
3863,"child",8,5,1551,1001,"Symbol","* @","* %","~ $","~{","~{",22534,1
3863,"child",8,5,1552,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",26395,1
3863,"child",8,5,1553,1003,"Symbol","@ %","@ ^","# ~","#{","",64,0
3864,"child",9,5,1554,1005,"Latin","c d","b d","m m n n","llnn","llnn",40413,1
3864,"child",9,5,1555,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",21232,1
3863,"child",8,5,1556,1004,"Symbol","! ^","! # #","$ {","$??","$??",29698,1
3864,"child",9,5,1557,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",26692,1
3864,"child",9,5,1558,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","",1816,0
3863,"child",8,5,1559,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",31894,1
3864,"child",9,5,1560,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",27736,1
3865,"child",9,5,1561,101,"Latin","a","b","j","k","k",21713,1
3864,"child",9,5,1562,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",68110,1
3866,"child",9,5,1563,101,"Latin","a","b","j","k","",19115,0
3866,"child",9,5,1564,102,"Latin","c d","c d d","j k","jkk","",628,0
3866,"child",9,5,1565,1001,"Latin","a b","a c","g h","gi","",19115,0
3864,"child",9,5,1566,1001,"Symbol","* @","* %","~ $","~{","~{",18763,1
3867,"child",8,4,1567,101,"Latin","a","b","j","k","k",19733,1
3865,"child",9,5,1568,102,"Latin","c d","c d d","j k","jkk","jkk",78156,1
3864,"child",9,5,1569,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",31231,1
3867,"child",8,4,1570,102,"Latin","c d","c d d","j k","jkk","jkk",29679,1
3864,"child",9,5,1571,1003,"Symbol","@ %","@ ^","# ~","#{","#$",20161,0
3865,"child",9,5,1572,1001,"Latin","a b","a c","g h","gi","gi",25626,1
3864,"child",9,5,1573,1004,"Symbol","! ^","! # #","$ {","$??","$??",26878,1
3867,"child",8,4,1574,1001,"Latin","a b","a c","g h","gi","gi",33897,1
3870,"child",9,5,1575,101,"Latin","a","b","j","k","k",7081,1
3870,"child",9,5,1576,102,"Latin","c d","c d d","j k","jkk","jkk",28015,1
3867,"child",8,4,1577,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",49461,1
3865,"child",9,5,1578,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",60375,1
3864,"child",9,5,1579,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",57349,1
3870,"child",9,5,1580,1001,"Latin","a b","a c","g h","gi","gi",21774,1
3870,"child",9,5,1581,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",34766,1
3865,"child",9,5,1582,1003,"Latin","e f","e h","k l","kn","km",65758,0
3865,"child",9,5,1583,1004,"Latin","d e","d f f","g h","gii","",408,0
3867,"child",8,4,1584,1003,"Latin","e f","e h","k l","kn","kn",76886,1
3867,"child",8,4,1585,1004,"Latin","d e","d f f","g h","gii","",663,0
3870,"child",9,5,1586,1003,"Latin","e f","e h","k l","kn","ke",59856,0
3870,"child",9,5,1587,1004,"Latin","d e","d f f","g h","gii","",430,0
3870,"child",9,5,1588,1005,"Latin","c d","b d","m m n n","llnn","mm",19067,0
3870,"child",9,5,1589,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",57028,1
3871,"child",8,4,1590,101,"Latin","a","b","j","k","k",19961,1
3870,"child",9,5,1591,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&lambda;&lambda;",26113,0
3871,"child",8,4,1592,102,"Latin","c d","c d d","j k","jkk","jkk",32208,1
3865,"child",9,5,1593,1005,"Latin","c d","b d","m m n n","llnn","mn",191606,0
3865,"child",9,5,1594,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","",408,0
3865,"child",9,5,1595,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",25337,1
3865,"child",9,5,1596,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&zeta;&theta;",26134,0
3870,"child",9,5,1597,102,"Latin","c d","c d d","j k","jkk","&iota;&lambda;&lambda;",82565,0
3871,"child",8,4,1598,1001,"Latin","a b","a c","g h","gi","gi",66821,1
3870,"child",9,5,1599,1001,"Latin","a b","a c","g h","gi","gi",12125,1
3872,"child",9,5,1600,101,"Latin","a","b","j","k","k",15433,1
3865,"child",9,5,1601,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&kappa;&mu;",76785,0
3865,"child",9,5,1602,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","",304,0
3865,"child",9,5,1603,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&kappa;&mu;",76785,0
3872,"child",9,5,1604,102,"Latin","c d","c d d","j k","jkk","jkk",10885,1
3872,"child",9,5,1605,1001,"Latin","a b","a c","g h","gi","gi",23878,1
3872,"child",9,5,1606,1002,"Latin","c d","c c e e","m n","mmoo","moo",22716,0
3865,"child",9,5,1607,1001,"Symbol","* @","* %","~ $","~{","~{",34402,1
3872,"child",9,5,1608,1003,"Latin","e f","e h","k l","kn","km",15310,0
3872,"child",9,5,1609,1004,"Latin","d e","d f f","g h","gii","gii",17999,1
3865,"child",9,5,1610,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",43658,1
3865,"child",9,5,1611,1003,"Symbol","@ %","@ ^","# ~","#{","",231,0
3865,"child",9,5,1612,1004,"Symbol","! ^","! # #","$ {","$??","??]]",43658,0
3872,"child",9,5,1613,1005,"Latin","c d","b d","m m n n","llnn","mm",17437,0
3867,"child",8,4,1614,1005,"Latin","c d","b d","m m n n","llnn","llnn",396587,1
3872,"child",9,5,1615,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",9349,1
3871,"child",8,4,1616,1002,"Latin","c d","c c e e","m n","mmoo","mmo",198150,0
3872,"child",9,5,1617,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&mu;&mu;",24244,0
3872,"child",9,5,1618,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&lambda;",49818,0
3867,"child",8,4,1619,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&iota;",83866,0
3871,"child",8,4,1620,1003,"Latin","e f","e h","k l","kn","km",69973,0
3872,"child",9,5,1621,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&eta;&nu;&nu;",19185,0
3871,"child",8,4,1622,1004,"Latin","d e","d f f","g h","gii","gii",34195,1
3865,"child",9,5,1623,1005,"Symbol","^ #","! #","? ? : :","{{::","?$?",138519,0
3867,"child",8,4,1624,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",57205,1
3867,"child",8,4,1625,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&nu;",24523,0
3872,"child",9,5,1626,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&xi;&nu;",113743,0
3872,"child",9,5,1627,1001,"Symbol","* @","* %","~ $","~{","~{",29197,1
3871,"child",8,4,1628,1005,"Latin","c d","b d","m m n n","llnn","mo",118470,0
3867,"child",8,4,1629,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;",112828,0
3872,"child",9,5,1630,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",74827,1
3867,"child",8,4,1631,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",48141,1
3871,"child",8,4,1632,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",74228,1
3873,"child",7,4,1633,101,"Latin","a","b","j","k","k",49709,1
3873,"child",7,4,1634,102,"Latin","c d","c d d","j k","jkk","jkk",39041,1
3872,"child",9,5,1635,1003,"Symbol","@ %","@ ^","# ~","#{","#{",59894,1
3873,"child",7,4,1636,1001,"Latin","a b","a c","g h","gi","gi",33062,1
3872,"child",9,5,1637,1004,"Symbol","! ^","! # #","$ {","$??","$??",32413,1
3867,"child",8,4,1638,1001,"Symbol","* @","* %","~ $","~{","~{",86133,1
3873,"child",7,4,1639,1002,"Latin","c d","c c e e","m n","mmoo","nnpp",27330,0
3867,"child",8,4,1640,1002,"Symbol","% !","% % ^ ^","? :","??]]","?]",57984,0
3871,"child",8,4,1641,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&mu;",152876,0
3872,"child",9,5,1642,1005,"Symbol","^ #","! #","? ? : :","{{::","::",84031,0
3873,"child",7,4,1643,1003,"Latin","e f","e h","k l","kn","kn",59412,1
3871,"child",8,4,1644,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&lambda;",23981,0
3867,"child",8,4,1645,1003,"Symbol","@ %","@ ^","# ~","#{","#{",27399,1
3871,"child",8,4,1646,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",47980,1
3867,"child",8,4,1647,1004,"Symbol","! ^","! # #","$ {","$??","$::",48370,0
3873,"child",7,4,1648,1004,"Latin","d e","d f f","g h","gii","gii",73341,1
3873,"child",7,4,1649,1005,"Latin","c d","b d","m m n n","llnn","lloo",45397,0
3873,"child",7,4,1650,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","",279,0
3867,"child",8,4,1651,1005,"Symbol","^ #","! #","? ? : :","{{::","{{::",77828,1
3873,"child",7,4,1652,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&mu;&mu;",39956,0
3873,"child",7,4,1653,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",45457,1
3874,"child",7,4,1654,101,"Latin","a","b","j","k","k",17025,1
3873,"child",7,4,1655,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",26771,1
3874,"child",7,4,1656,102,"Latin","c d","c d d","j k","jkk","jkk",35330,1
3873,"child",7,4,1657,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",50304,1
3874,"child",7,4,1658,1001,"Latin","a b","a c","g h","gi","gi",33767,1
3873,"child",7,4,1659,1001,"Symbol","* @","* %","~ $","~{","~{",17594,1
3871,"child",8,4,1660,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&xi;&mu;",283429,0
3873,"child",7,4,1661,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",25453,1
3871,"child",8,4,1662,1001,"Symbol","* @","* %","~ $","~{","${",22083,0
3873,"child",7,4,1663,1003,"Symbol","@ %","@ ^","# ~","#{","#{",20983,1
3874,"child",7,4,1664,1002,"Latin","c d","c c e e","m n","mmoo","mmoo",75833,1
3873,"child",7,4,1665,1004,"Symbol","! ^","! # #","$ {","$??","$??",21331,1
3871,"child",8,4,1666,1002,"Symbol","% !","% % ^ ^","? :","??]]","?]",40670,0
3874,"child",7,4,1667,1003,"Latin","e f","e h","k l","kn","km",45848,0
3873,"child",7,4,1668,1005,"Symbol","^ #","! #","? ? : :","{{::","{{]]",46007,0
3871,"child",8,4,1669,1003,"Symbol","@ %","@ ^","# ~","#{","#{",34211,1
3874,"child",7,4,1670,1004,"Latin","d e","d f f","g h","gii","gii",29849,1
3874,"child",7,4,1671,1005,"Latin","c d","b d","m m n n","llnn","",315,0
3871,"child",8,4,1672,1004,"Symbol","! ^","! # #","$ {","$??","$?",44754,0
3871,"child",8,4,1673,1005,"Symbol","^ #","! #","? ? : :","{{::","",1378,0
3874,"child",7,4,1674,1001,"Greek","&alpha; &beta;","&alpha; &gamma;","&zeta; &eta;","&zeta;&theta;","&zeta;&theta;",68693,1
3874,"child",7,4,1675,1002,"Greek","&gamma; &delta;","&gamma; &gamma; &epsilon; &epsilon;","&kappa; &lambda;","&kappa;&kappa;&mu;&mu;","&kappa;&kappa;&mu;&mu;",21827,1
3874,"child",7,4,1676,1003,"Greek","&epsilon; &zeta;","&epsilon; &theta;","&iota; &kappa;","&iota;&mu;","&iota;&mu;",19429,1
3874,"child",7,4,1677,1004,"Greek","&eta; &theta;","&eta; &iota; &iota;","&lambda; &mu;","&lambda;&nu;&nu;","&lambda;&nu;&nu;",20641,1
3874,"child",7,4,1678,1005,"Greek","&beta; &gamma;","&alpha; &gamma;","&nu; &nu; &xi; &xi;","&mu;&mu;&xi;&xi;","&mu;&mu;&xi;&xi;",36680,1
3874,"child",7,4,1679,1001,"Symbol","* @","* %","~ $","~{","~{",38823,1
3874,"child",7,4,1680,1002,"Symbol","% !","% % ^ ^","? :","??]]","??]]",32575,1
3874,"child",7,4,1681,1003,"Symbol","@ %","@ ^","# ~","#{","#$",13952,0
3874,"child",7,4,1682,1004,"Symbol","! ^","! # #","$ {","$??","$?",7612,0
3874,"child",7,4,1683,1005,"Symbol","^ #","! #","? ? : :","{{::","::]]",31603,0
3894,"adult",17,NA,1799,101,"Latin","a","b","j","k","k",2906,1
3894,"adult",17,NA,1800,102,"Latin","cd","cdd","jk","jkk","jkk",6844,1
3894,"adult",17,NA,1801,1001,"Latin","ab","ac","gh","gi","gi",5087,1
3894,"adult",17,NA,1802,1002,"Latin","cd","ccee","mn","mmoo","mmoo",17285,1
3894,"adult",17,NA,1803,1003,"Latin","ef","eh","kl","kn","",277,0
3894,"adult",17,NA,1804,1004,"Latin","de","dff","gh","gii","gii",6152,1
3894,"adult",17,NA,1805,1005,"Latin","cd","bd","mmnn","llnn","ln",8058,0
3894,"adult",17,NA,1806,1001,"Greek","Î±Î²","Î±Î³","Î¶Î·","&zeta;&theta;","Î¶Î¸",7503,0
3894,"adult",17,NA,1807,1002,"Greek","Î³Î´","Î³Î³ÎµÎµ","ÎºÎ»","&kappa;&kappa;&mu;&mu;","ÎºÎºÎ¼Î¼",6076,0
3894,"adult",17,NA,1808,1003,"Greek","ÎµÎ¶","ÎµÎ¸","Î¹Îº","&iota;&mu;","",309,0
3894,"adult",17,NA,1809,1004,"Greek","Î·Î¸","Î·Î¹Î¹","Î»Î¼","&lambda;&nu;&nu;","Î»Î½Î½",18281,0
3894,"adult",17,NA,1810,1005,"Greek","Î²Î³","Î±Î³","Î½Î½Î¾Î¾","&mu;&mu;&xi;&xi;","Î¼Î¾",10527,0
3894,"adult",17,NA,1811,1001,"Symbol","*@","*%","~$","~{","{",4747,0
3894,"adult",17,NA,1812,1002,"Symbol","%!","%%^^","?:","??]]","??]]",7307,1
3894,"adult",17,NA,1813,1003,"Symbol","@%","@^","#~","#{","#$",7026,0
3894,"adult",17,NA,1814,1004,"Symbol","!^","!##","${","$??","$??",63983,1
3894,"adult",17,NA,1815,1005,"Symbol","^#","!#","??::","{{::","{:",9178,0
3895,"adult",17,NA,1816,101,"Latin","a","b","j","k","k",3744,1
3895,"adult",17,NA,1817,102,"Latin","cd","cdd","jk","jkk","l",3872,0
3895,"adult",17,NA,1818,1001,"Latin","ab","ac","gh","gi","gi",22059,1
3895,"adult",17,NA,1819,1002,"Latin","cd","ccee","mn","mmoo","mmoo",19969,1
3895,"adult",17,NA,1820,1003,"Latin","ef","eh","kl","kn","kn",9672,1
3895,"adult",17,NA,1821,1004,"Latin","de","dff","gh","gii","gii",8831,1
3895,"adult",17,NA,1822,1005,"Latin","cd","bd","mmnn","llnn","nnnn",21803,0
3895,"adult",17,NA,1823,1001,"Greek","Î±Î²","Î±Î³","Î¶Î·","&zeta;&theta;","Î¶Î¸",21794,0
3895,"adult",17,NA,1824,1002,"Greek","Î³Î´","Î³Î³ÎµÎµ","ÎºÎ»","&kappa;&kappa;&mu;&mu;","ÎºÎºÎ¼Î¼",33498,0
3895,"adult",17,NA,1825,1003,"Greek","ÎµÎ¶","ÎµÎ¸","Î¹Îº","&iota;&mu;","Î¹Î¼",20940,0
3895,"adult",17,NA,1826,1004,"Greek","Î·Î¸","Î·Î¹Î¹","Î»Î¼","&lambda;&nu;&nu;","Î»Î¼Î¼",29866,0
3895,"adult",17,NA,1827,1005,"Greek","Î²Î³","Î±Î³","Î½Î½Î¾Î¾","&mu;&mu;&xi;&xi;","Î¼Î¼Î¾Î¾",21855,0
3895,"adult",17,NA,1828,1001,"Symbol","*@","*%","~$","~{","~{",10962,1
3895,"adult",17,NA,1829,1002,"Symbol","%!","%%^^","?:","??]]","??]]",38888,1
3895,"adult",17,NA,1830,1003,"Symbol","@%","@^","#~","#{","#{",31136,1
3895,"adult",17,NA,1831,1004,"Symbol","!^","!##","${","$??","${{",11027,0
3895,"adult",17,NA,1832,1005,"Symbol","^#","!#","??::","{{::","{{::",19231,1
3896,"adult",23,NA,1833,101,"Latin","a","b","j","k","k",5711,1
3896,"adult",23,NA,1834,102,"Latin","cd","cdd","jk","jkk","jkk",6113,1
3896,"adult",23,NA,1835,1001,"Latin","ab","ac","gh","gi","gi",9321,1
3896,"adult",23,NA,1836,1002,"Latin","cd","ccee","mn","mmoo","mmoo",8196,1
3896,"adult",23,NA,1837,1003,"Latin","ef","eh","kl","kn","kn",26949,1
3896,"adult",23,NA,1838,1004,"Latin","de","dff","gh","gii","gii",11464,1
3896,"adult",23,NA,1839,1005,"Latin","cd","bd","mmnn","llnn","llnn",21890,1
3896,"adult",23,NA,1840,1001,"Greek","Î±Î²","Î±Î³","Î¶Î·","&zeta;&theta;","Î¶Î¸",10259,0
3896,"adult",23,NA,1841,1002,"Greek","Î³Î´","Î³Î³ÎµÎµ","ÎºÎ»","&kappa;&kappa;&mu;&mu;","ÎºÎºÎ¼Î¼",10620,0
3896,"adult",23,NA,1842,1003,"Greek","ÎµÎ¶","ÎµÎ¸","Î¹Îº","&iota;&mu;","Î¹Î¼",15226,0
